央视,#genre#
momo 綜合台,http://47.242.38.45:9999/twjd678-2.php?id=115
ELEVEN SPORTS 1 HD,http://47.242.38.45:9999/twjd678-2.php?id=116
ELEVEN SPORTS 2 HD,http://47.242.38.45:9999/twjd678-2.php?id=117
廈門衛視,http://47.242.38.45:9999/twjd678-2.php?id=118
CCTV4-中央衛視,http://47.242.38.45:9999/twjd678-2.php?id=119
海峽衛視,http://47.242.38.45:9999/twjd678-2.php?id=120
浙江衛視,http://47.242.38.45:9999/twjd678-2.php?id=121
東方衛視,http://47.242.38.45:9999/twjd678-2.php?id=122
湖南衛視,http://47.242.38.45:9999/twjd678-2.php?id=123
鳯凰衛視資訊,http://47.242.38.45:9999/twjd678-2.php?id=124
鳯凰衛視中文,http://47.242.38.45:9999/twjd678-2.php?id=125
ANIMAX 卡通動畫頻道,http://47.242.38.45:9999/twjd678-2.php?id=126
CNBC,http://47.242.38.45:9999/twjd678-2.php?id=127
Star World,http://47.242.38.45:9999/twjd678-2.php?id=128
ELEVEN SPORTS 1 HD,http://47.242.38.45:9999/twjd678-2.php?id=129
ELEVEN SPORTS 2 HD,http://47.242.38.45:9999/twjd678-2.php?id=130
STAR MOVIES GOLD,http://47.242.38.45:9999/twjd678-2.php?id=131
國家地理,http://47.242.38.45:9999/twjd678-2.php?id=132
衛視中文,http://47.242.38.45:9999/twjd678-2.php?id=133
衛視電影,http://47.242.38.45:9999/twjd678-2.php?id=134
台湾2,#genre#
台視HD,http://47.242.38.45:9999/twjd678-1.php?id=1
中視HD,http://47.242.38.45:9999/twjd678-1.php?id=2
華視HD,http://47.242.38.45:9999/twjd678-1.php?id=3
民視HD,http://47.242.38.45:9999/twjd678-1.php?id=4
公視,http://47.242.38.45:9999/twjd678-1.php?id=5
人間衛視,http://47.242.38.45:9999/twjd678-1.php?id=6
大愛電視,http://47.242.38.45:9999/twjd678-1.php?id=7
好消息GOOD TV,http://47.242.38.45:9999/twjd678-1.php?id=8
國家地理HD,http://47.242.38.45:9999/twjd678-1.php?id=9
DISCOVERY,http://47.242.38.45:9999/twjd678-1.php?id=10
旅遊生活,http://47.242.38.45:9999/twjd678-1.php?id=11
動物星球,http://47.242.38.45:9999/twjd678-1.php?id=12
亞洲旅遊,http://47.242.38.45:9999/twjd678-1.php?id=13
momo親子台,http://47.242.38.45:9999/twjd678-1.php?id=14
東森幼幼HD,http://47.242.38.45:9999/twjd678-1.php?id=15
龍華卡通台,http://47.242.38.45:9999/twjd678-1.php?id=16
緯來綜合HD,http://47.242.38.45:9999/twjd678-1.php?id=17
八大第一HD,http://47.242.38.45:9999/twjd678-1.php?id=18
八大綜合HD,http://47.242.38.45:9999/twjd678-1.php?id=19
三立台灣HD,http://47.242.38.45:9999/twjd678-1.php?id=20
三立都會HD,http://47.242.38.45:9999/twjd678-1.php?id=21
衛視中文HD,http://47.242.38.45:9999/twjd678-1.php?id=22
東森綜合HD,http://47.242.38.45:9999/twjd678-1.php?id=23
超視HD,http://47.242.38.45:9999/twjd678-1.php?id=24
中天綜合HD,http://47.242.38.45:9999/twjd678-1.php?id=25
中天娛樂HD,http://47.242.38.45:9999/twjd678-1.php?id=26
東風衛視,http://47.242.38.45:9999/twjd678-1.php?id=27
MUCH TV,http://47.242.38.45:9999/twjd678-1.php?id=28
東森戲劇HD,http://47.242.38.45:9999/twjd678-1.php?id=29
八大戲劇HD,http://47.242.38.45:9999/twjd678-1.php?id=30
TVBS歡樂HD,http://47.242.38.45:9999/twjd678-1.php?id=31
緯來戲劇,http://47.242.38.45:9999/twjd678-1.php?id=32
龍華戲劇台,http://47.242.38.45:9999/twjd678-1.php?id=33
龍華日韓劇,http://47.242.38.45:9999/twjd678-1.php?id=34
龍華偶像劇,http://47.242.38.45:9999/twjd678-1.php?id=35
緯來日本HD,http://47.242.38.45:9999/twjd678-1.php?id=36
Taiwan Plus,http://47.242.38.45:9999/twjd678-1.php?id=37
年代新聞,http://47.242.38.45:9999/twjd678-1.php?id=38
東森新聞HD,http://47.242.38.45:9999/twjd678-1.php?id=39
中天新聞,http://47.242.38.45:9999/twjd678-1.php?id=40
民視新聞,http://47.242.38.45:9999/twjd678-1.php?id=41
三立新聞HD,http://47.242.38.45:9999/twjd678-1.php?id=42
TVBS新聞HD,http://47.242.38.45:9999/twjd678-1.php?id=43
TVBS HD,http://47.242.38.45:9999/twjd678-1.php?id=44
非凡新聞,http://47.242.38.45:9999/twjd678-1.php?id=45
非凡商業,http://47.242.38.45:9999/twjd678-1.php?id=46
東森財經HD,http://47.242.38.45:9999/twjd678-1.php?id=47
寰宇新聞,http://47.242.38.45:9999/twjd678-1.php?id=48
壹新聞,http://47.242.38.45:9999/twjd678-1.php?id=49
Bloomberg News,http://47.242.38.45:9999/twjd678-1.php?id=50
NHK世界HD,http://47.242.38.45:9999/twjd678-1.php?id=51
衛視電影HD,http://47.242.38.45:9999/twjd678-1.php?id=52
好萊塢電影HD,http://47.242.38.45:9999/twjd678-1.php?id=53
緯來電影HD,http://47.242.38.45:9999/twjd678-1.php?id=54
龍華電影台,http://47.242.38.45:9999/twjd678-1.php?id=55
HBO,http://47.242.38.45:9999/twjd678-1.php?id=56
AXN,http://47.242.38.45:9999/twjd678-1.php?id=57
CINEMAX HD,http://47.242.38.45:9999/twjd678-1.php?id=58
STAR MOVIES GOLD,http://47.242.38.45:9999/twjd678-1.php?id=59
Star World,http://47.242.38.45:9999/twjd678-1.php?id=60
緯來育樂HD,http://47.242.38.45:9999/twjd678-1.php?id=61
緯來體育HD,http://47.242.38.45:9999/twjd678-1.php?id=62
博斯運動一,http://47.242.38.45:9999/twjd678-1.php?id=63
momo 綜合台,http://47.242.38.45:9999/twjd678-1.php?id=64
ELEVEN SPORTS 1 HD,http://47.242.38.45:9999/twjd678-1.php?id=65
ELEVEN SPORTS 2 HD,http://47.242.38.45:9999/twjd678-1.php?id=66
鳯凰衛視資訊,http://47.242.38.45:9999/twjd678-1.php?id=67
鳯凰衛視中文,http://47.242.38.45:9999/twjd678-1.php?id=68



有线数字,#genre#
超级综艺,http://111.13.111.242/000000001000PLTV/88888888/224/3221235747/1.m3u8?HlsProfileId=
超级电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221235755/1.m3u8?HlsProfileId=
超级电视剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221235788/1.m3u8?HlsProfileId=
炫舞未来,http://111.13.111.242/000000001000PLTV/88888888/224/3221235764/1.m3u8?HlsProfileId=
潮妈辣婆,http://111.13.111.242/000000001000PLTV/88888888/224/3221236059/1.m3u8?HlsProfileId=
农业致富,http://111.13.111.242/000000001000PLTV/88888888/224/3221236147/1.m3u8?HlsProfileId=
精品纪录,http://111.13.111.242/000000001000PLTV/88888888/224/3221236204/1.m3u8?HlsProfileId=
精品大剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236205/1.m3u8?HlsProfileId=
动作电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221236207/1.m3u8?HlsProfileId=
怡伴健康,http://111.13.111.242/000000001000PLTV/88888888/224/3221236209/1.m3u8?HlsProfileId=
海外剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236211/1.m3u8?HlsProfileId=
古装剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236213/1.m3u8?HlsProfileId=
军事评论,http://111.13.111.242/000000001000PLTV/88888888/224/3221236210/1.m3u8?HlsProfileId=
家庭剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236206/1.m3u8?HlsProfileId=
军旅剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236212/1.m3u8?HlsProfileId=
中国功夫,http://111.13.111.242/000000001000PLTV/88888888/224/3221236214/1.m3u8?HlsProfileId=
爱情喜剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236215/1.m3u8?HlsProfileId=
武搏世界,http://111.13.111.242/000000001000PLTV/88888888/224/3221236216/1.m3u8?HlsProfileId=
精品体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221236208/1.m3u8?HlsProfileId=
超级体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221235751/1.m3u8?HlsProfileId=
CCTV兵器科技,http://8.218.49.207:9999/ysp.php?id=bqkj
CCTV第一剧场,http://8.218.49.207:9999/ysp.php?id=dyjc
CCTV怀旧剧场,http://8.218.49.207:9999/ysp.php?id=hjjc
CCTV风云剧场,http://8.218.49.207:9999/ysp.php?id=fyjc
CCTV风云音乐,http://8.218.49.207:9999/ysp.php?id=fyyy
CCTV风云足球,http://8.218.49.207:9999/ysp.php?id=fyzq
CCTV电视指南,http://8.218.49.207:9999/ysp.php?id=dszn
CCTV女性时尚,http://8.218.49.207:9999/ysp.php?id=nxss
CCTV央视文化精品,http://8.218.49.207:9999/ysp.php?id=whjp
CCTV世界地理,http://8.218.49.207:9999/ysp.php?id=sjdl
CCTV高尔夫网球,http://8.218.49.207:9999/ysp.php?id=gefwq
CCTV央视台球,http://8.218.49.207:9999/ysp.php?id=ystq
CCTV卫生健康,http://8.218.49.207:9999/ysp.php?id=wsjk
华数电影4K,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3&HlsProfileId=
精彩影视,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3&HlsProfileId=
超级电影,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3&HlsProfileId=
超级体育,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3&HlsProfileId=
求索科学,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3&HlsProfileId=
求索纪录,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3&HlsProfileId=
求索生活,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3&HlsProfileId=
求索动物,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3&HlsProfileId=
爱院线,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3&HlsProfileId=
爱科幻,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3&HlsProfileId=
爱喜剧,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3&HlsProfileId=
爱都市,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3&HlsProfileId=
爱家庭,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3&HlsProfileId=
爱青春,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3&HlsProfileId=
爱江湖,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3&HlsProfileId=
爱浪漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3&HlsProfileId=
爱悬疑,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3&HlsProfileId=
爱玩具,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3&HlsProfileId=
爱电竞,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3&HlsProfileId=
爱赛车,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3&HlsProfileId=
爱旅行,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3&HlsProfileId=
爱怀旧,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3&HlsProfileId=
爱奇谈,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3&HlsProfileId=
爱动漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3&HlsProfileId=
爱体育,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3&HlsProfileId=
爱探索,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3&HlsProfileId=
爱经典,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3&HlsProfileId=
爱谍战,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3&HlsProfileId=
爱美食,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3&HlsProfileId=
爱娱乐,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3&HlsProfileId=
爱时尚,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3&HlsProfileId=
爱历史,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3&HlsProfileId=
爱科学,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3&HlsProfileId=
爱军武,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3&HlsProfileId=
爱幼教,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3&HlsProfileId=
爱猎奇,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3&HlsProfileId=
爱解密,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3&HlsProfileId=
爱世界,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3&HlsProfileId=
足球频道,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000066&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000060&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000061&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000062&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000063&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000064&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000065&livemode=1&stbId=3&HlsProfileId=

